OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,ItemsInCart,ReferralSource,CustomerRating,TotalPrice
ORD001632,2023-03-09 23:00:00,C11435,Desk,3.0,913.3514623491571,890 Main St,Cash,Cancelled,5.0,Google,1.5335535572684664,2740.054387047471
ORD001633,2023-03-10 00:00:00,C36660,Printer,3.0,1335.5633901784777,546 Main St,Credit Card,Shipped,9.0,Facebook,,4006.690170535433
ORD001634,2023-03-10 01:00:00,C15084,Laptop,1.0,645.8667009076594,208 Main St,Online,Shipped,9.0,Facebook,2.56850401120547,645.8667009076594
ORD001635,2023-03-10 02:00:00,C92197,Printer,4.0,926.2414087411444,416 Main St,Credit Card,Returned,2.0,Instagram,3.2376256494315894,3704.9656349645775
ORD001636,2023-03-10 03:00:00,C23507,Printer,4.0,963.5270868972997,267 Main St,Credit Card,Delivered,,Referral,3.113168420513236,3854.1083475891987
ORD001637,2023-03-10 04:00:00,C82595,Phone,1.0,655.2052656106863,911 Main St,Debit Card,Pending,1.0,Google,3.46391669764178,655.2052656106863
ORD001638,2023-03-10 05:00:00,C93807,Monitor,1.0,259.25246334684823,534 Main St,Cash,Pending,3.0,Facebook,4.768493255030016,259.25246334684823
ORD001639,2023-03-10 06:00:00,C55539,Phone,3.0,185.66114002288654,541 Main St,Credit Card,Shipped,6.0,Google,4.804508129069511,556.9834200686596
ORD001640,2023-03-10 07:00:00,C17491,Laptop,5.0,74.173748369468,317 Main St,Gift Card,Shipped,9.0,Referral,4.3245930686547425,370.86874184734
ORD001641,2023-03-10 08:00:00,C60192,Tablet,3.0,1316.6246831555611,321 Main St,Gift Card,Shipped,2.0,Facebook,1.7661763081511976,3949.8740494666836
ORD001642,2023-03-10 09:00:00,C90395,Desk,1.0,392.8886227461071,772 Main St,Credit Card,Shipped,7.0,Instagram,2.3340652975538374,392.8886227461071
ORD001643,2023-03-10 10:00:00,C73888,Desk,4.0,356.6847864585637,627 Main St,Debit Card,Delivered,,Google,2.951299401018179,1426.7391458342547
ORD001644,2023-03-10 11:00:00,C83609,Laptop,3.0,1117.251330617795,377 Main St,Debit Card,Delivered,2.0,Instagram,4.621843757474069,3351.753991853385
ORD001645,2023-03-10 12:00:00,C19077,Printer,5.0,514.023363976718,668 Main St,Online,Shipped,3.0,Referral,,2570.11681988359
ORD001646,2023-03-10 13:00:00,C30953,Monitor,3.0,783.7648039971631,673 Main St,Cash,Shipped,6.0,Referral,4.909742658675192,2351.294411991489
ORD001647,2023-03-10 14:00:00,C86919,Desk,2.0,285.64104468131166,974 Main St,Debit Card,Shipped,9.0,Google,,571.2820893626233
ORD001648,2023-03-10 15:00:00,C77889,Chair,3.0,1441.6312961198555,565 Main St,Online,Delivered,8.0,Referral,3.3943370378519306,4324.8938883595665
ORD001649,2023-03-10 16:00:00,C33821,Printer,1.0,1284.793030024994,938 Main St,Gift Card,Shipped,9.0,Email,4.509981358191245,1284.793030024994
ORD001650,2023-03-10 17:00:00,C47567,Desk,4.0,1302.4949532992548,853 Main St,Gift Card,Shipped,4.0,Google,4.996890848095596,5209.979813197019
ORD001651,2023-03-10 18:00:00,C34860,Chair,4.0,639.8219354294075,701 Main St,Gift Card,Delivered,4.0,Email,4.3988660720848785,2559.28774171763
ORD001652,2023-03-10 19:00:00,C31195,Laptop,1.0,1155.4237598754005,683 Main St,Credit Card,Shipped,9.0,Referral,3.627644052745018,1155.4237598754005
ORD001653,2023-03-10 20:00:00,C87475,Laptop,2.0,1926.5852835623552,937 Main St,Cash,Shipped,,Google,4.380534102081979,3853.1705671247105
ORD001654,2023-03-10 21:00:00,C97266,Printer,1.0,62.4975537580814,129 Main St,Online,Cancelled,2.0,Email,1.3306202471592843,62.4975537580814
ORD001655,2023-03-10 22:00:00,C31427,Desk,3.0,78.96075223814078,458 Main St,Cash,Shipped,8.0,Referral,3.539285270119357,236.88225671442234
ORD001656,2023-03-10 23:00:00,C37083,Phone,1.0,900.5725192366126,387 Main St,Credit Card,Delivered,1.0,Facebook,1.8660881289400204,900.5725192366126
ORD001657,2023-03-11 00:00:00,C97046,Chair,1.0,710.3226126095142,185 Main St,Online,Shipped,9.0,Facebook,1.4642546026026961,710.3226126095142
ORD001658,2023-03-11 01:00:00,C67372,Monitor,2.0,801.1222559173536,333 Main St,Online,Shipped,9.0,Instagram,4.571485009312408,1602.2445118347073
ORD001659,2023-03-11 02:00:00,C54064,Desk,3.0,60.82155360496814,846 Main St,Debit Card,Shipped,8.0,Facebook,3.5585797750322152,182.46466081490442
ORD001660,2023-03-11 03:00:00,C17813,Monitor,5.0,662.8955985032673,412 Main St,Cash,Returned,5.0,Email,1.9741861836876948,3314.477992516336
ORD001661,2023-03-11 04:00:00,C41598,Desk,5.0,1091.198833741248,464 Main St,Cash,Delivered,5.0,Facebook,,5455.99416870624
ORD001662,2023-03-11 05:00:00,C37082,Phone,4.0,691.905867852782,876 Main St,Debit Card,Returned,3.0,Google,4.893106181413567,2767.623471411128
ORD001663,2023-03-11 06:00:00,C39241,Phone,1.0,1111.7178491527222,898 Main St,Gift Card,Delivered,5.0,Google,,1111.7178491527222
ORD001664,2023-03-11 07:00:00,C54569,Printer,4.0,387.8774983754104,938 Main St,Credit Card,Delivered,4.0,Google,1.0623271820020639,1551.5099935016417
ORD001665,2023-03-11 08:00:00,C21745,Printer,2.0,1229.0559064985018,368 Main St,Cash,Shipped,1.0,Facebook,4.919203980529377,2458.1118129970037
ORD001666,2023-03-11 09:00:00,C36029,Phone,5.0,903.2252986575058,797 Main St,Debit Card,Shipped,9.0,Facebook,2.4741178933858294,4516.126493287529
ORD001667,2023-03-11 10:00:00,C23025,Tablet,1.0,355.606494173364,230 Main St,Online,Shipped,4.0,Instagram,3.781672663943699,355.606494173364
ORD001668,2023-03-11 11:00:00,C24288,Phone,2.0,393.24468998805776,902 Main St,Debit Card,Shipped,,Referral,,786.4893799761155
ORD001669,2023-03-11 12:00:00,C99186,Laptop,2.0,960.6441736258287,888 Main St,Gift Card,Shipped,6.0,Instagram,4.64673774282811,1921.2883472516573
ORD001670,2023-03-11 13:00:00,C16540,Laptop,1.0,1253.4124101580428,931 Main St,Credit Card,Shipped,1.0,Email,4.540243504814459,1253.4124101580428
ORD001671,2023-03-11 14:00:00,C91958,Tablet,2.0,652.660283942275,450 Main St,Gift Card,Shipped,,Google,2.1269183657986437,1305.32056788455
ORD001672,2023-03-11 15:00:00,C78878,Chair,1.0,424.5356222350087,279 Main St,Online,Shipped,,Facebook,3.5741419131429235,424.5356222350087
ORD001673,2023-03-11 16:00:00,C51846,Monitor,1.0,1307.1668300203705,901 Main St,Online,Shipped,,Referral,2.574821691716018,1307.1668300203705
ORD001674,2023-03-11 17:00:00,C85932,Desk,3.0,1020.4390230387106,579 Main St,Online,Delivered,9.0,Referral,,3061.3170691161317
ORD001675,2023-03-11 18:00:00,C27482,Desk,4.0,699.7239565604609,988 Main St,Online,Pending,6.0,Facebook,3.2187141017397565,2798.8958262418437
ORD001676,2023-03-11 19:00:00,C33411,Tablet,2.0,757.4552831549877,262 Main St,Debit Card,Shipped,2.0,Instagram,2.585373783324147,1514.9105663099754
ORD001677,2023-03-11 20:00:00,C60975,Laptop,2.0,346.1718785077748,882 Main St,Online,Shipped,8.0,Referral,2.855576081761707,692.3437570155496
ORD001678,2023-03-11 21:00:00,C70545,Printer,3.0,958.8638135940237,987 Main St,Online,Shipped,8.0,Instagram,1.8333690716840447,2876.591440782071
ORD001679,2023-03-11 22:00:00,C88797,Desk,3.0,570.1766402871885,195 Main St,Debit Card,Pending,1.0,Facebook,3.430585533045887,1710.5299208615656
ORD001680,2023-03-11 23:00:00,C62307,Laptop,3.0,1493.6855061778065,873 Main St,Online,Shipped,1.0,Instagram,4.035839261771043,4481.05651853342
ORD001681,2023-03-12 00:00:00,C13093,Chair,5.0,746.2660971297374,609 Main St,Gift Card,Delivered,1.0,Google,2.718964816493098,3731.330485648687
ORD001682,2023-03-12 01:00:00,C87258,Monitor,5.0,754.5341289749391,464 Main St,Gift Card,Shipped,4.0,Facebook,,3772.6706448746954
ORD001683,2023-03-12 02:00:00,C32042,Chair,5.0,870.4850917454743,452 Main St,Cash,Shipped,4.0,Facebook,1.2289056296458742,4352.425458727372
ORD001684,2023-03-12 03:00:00,C62930,Tablet,1.0,1379.2962045221827,899 Main St,Gift Card,Shipped,8.0,Referral,3.356642726988858,1379.2962045221827
ORD001685,2023-03-12 04:00:00,C54413,Phone,2.0,1211.186244796638,535 Main St,Credit Card,Shipped,1.0,Referral,,2422.372489593276
ORD001686,2023-03-12 05:00:00,C43756,Phone,4.0,704.13860120687,182 Main St,Credit Card,Pending,3.0,Referral,1.1451851136429978,2816.55440482748
ORD001687,2023-03-12 06:00:00,C63268,Phone,1.0,1092.1139356605543,324 Main St,Credit Card,Shipped,1.0,Google,,1092.1139356605543
ORD001688,2023-03-12 07:00:00,C49214,Chair,2.0,900.0414732321044,511 Main St,Debit Card,Delivered,9.0,Google,,1800.0829464642088
ORD001689,2023-03-12 08:00:00,C91871,Desk,2.0,763.9322206168109,834 Main St,Gift Card,Delivered,9.0,Email,,1527.8644412336218
ORD001690,2023-03-12 09:00:00,C38602,Monitor,3.0,328.85787053730826,217 Main St,Credit Card,Delivered,7.0,Facebook,,986.5736116119248
ORD001691,2023-03-12 10:00:00,C63331,Phone,3.0,722.7075820095919,581 Main St,Cash,Shipped,8.0,Referral,2.6619857821473554,2168.1227460287755
ORD001692,2023-03-12 11:00:00,C58901,Tablet,1.0,406.43695118273325,291 Main St,Debit Card,Shipped,1.0,Facebook,4.552643328080437,406.43695118273325
ORD001693,2023-03-12 12:00:00,C73416,Tablet,3.0,1376.5211172848992,690 Main St,Cash,Shipped,5.0,Instagram,2.4681247024863433,4129.563351854697
ORD001694,2023-03-12 13:00:00,C42196,Phone,2.0,536.339879569703,689 Main St,Gift Card,Shipped,,Google,4.43666744930503,1072.679759139406
ORD001695,2023-03-12 14:00:00,C15626,Phone,3.0,1430.7828210733899,758 Main St,Online,Delivered,1.0,Email,2.236770397237801,4292.34846322017
ORD001696,2023-03-12 15:00:00,C17424,Monitor,5.0,822.9301706373312,206 Main St,Cash,Shipped,3.0,Instagram,,4114.650853186657
ORD001697,2023-03-12 16:00:00,C22857,Phone,3.0,965.7393490804325,481 Main St,Online,Delivered,,Facebook,1.5752790781436352,2897.2180472412974
ORD001698,2023-03-12 17:00:00,C29982,Monitor,2.0,837.2636445095253,882 Main St,Debit Card,Shipped,1.0,Google,4.300121248973778,1674.5272890190506
ORD001699,2023-03-12 18:00:00,C86961,Tablet,1.0,237.60189460171628,489 Main St,Cash,Returned,,Referral,3.9438994840193113,237.60189460171628
ORD001700,2023-03-12 19:00:00,C11980,Phone,4.0,594.9407675615143,343 Main St,Cash,Shipped,2.0,Instagram,,2379.7630702460574
ORD001701,2023-03-12 20:00:00,C58290,Chair,3.0,193.7618628025547,684 Main St,Debit Card,Shipped,4.0,Google,1.1036052299158912,581.2855884076641
ORD001702,2023-03-12 21:00:00,C36431,Printer,2.0,953.2833640659035,968 Main St,Debit Card,Returned,3.0,Facebook,,1906.566728131807
ORD001703,2023-03-12 22:00:00,C94976,Chair,,697.9675830406364,567 Main St,Credit Card,Shipped,3.0,Facebook,,697.9675830406364
ORD001704,2023-03-12 23:00:00,C92711,Tablet,4.0,1178.0782087778584,965 Main St,Gift Card,Returned,5.0,Instagram,2.6534971835000776,4712.312835111434
ORD001705,2023-03-13 00:00:00,C36385,Monitor,5.0,369.68219744908623,637 Main St,Cash,Shipped,3.0,Instagram,,1848.4109872454312
ORD001706,2023-03-13 01:00:00,C48158,Chair,4.0,288.62078472253563,309 Main St,Cash,Shipped,7.0,Instagram,4.078413221402932,1154.4831388901425
ORD001707,2023-03-13 02:00:00,C33019,Monitor,2.0,639.1817348974633,703 Main St,Debit Card,Delivered,5.0,Email,,1278.3634697949267
ORD001708,2023-03-13 03:00:00,C28639,Chair,2.0,1393.5488056666527,736 Main St,Debit Card,Pending,4.0,Referral,,2787.0976113333054
ORD001709,2023-03-13 04:00:00,C95530,Chair,3.0,1080.111631767997,172 Main St,Gift Card,Shipped,3.0,Google,4.612842025161871,3240.3348953039913
ORD001710,2023-03-13 05:00:00,C31563,Monitor,3.0,657.4392559497321,734 Main St,Debit Card,Returned,,Facebook,3.1146937725350656,1972.3177678491963
ORD001711,2023-03-13 06:00:00,C49341,Desk,3.0,800.0446461437504,408 Main St,Online,Delivered,2.0,Facebook,3.1206012811516533,2400.133938431251
ORD001712,2023-03-13 07:00:00,C15776,Chair,4.0,172.10886620679258,795 Main St,Online,Pending,1.0,Referral,4.605063860013209,688.4354648271703
ORD001713,2023-03-13 08:00:00,C46444,Phone,4.0,1477.635049745364,798 Main St,Online,Shipped,3.0,Instagram,,5910.540198981456
ORD001714,2023-03-13 09:00:00,C78916,Printer,5.0,1016.2905918076325,809 Main St,Online,Shipped,2.0,Instagram,3.1467536474510918,5081.452959038163
ORD001715,2023-03-13 10:00:00,C18711,Tablet,3.0,463.8358992719626,689 Main St,Gift Card,Returned,1.0,Facebook,3.9965940947237173,1391.5076978158877
ORD001716,2023-03-13 11:00:00,C84318,Desk,1.0,899.4221716121043,959 Main St,Cash,Returned,,Referral,1.940388461083009,899.4221716121043
ORD001717,2023-03-13 12:00:00,C92970,Monitor,,208.74943080004127,285 Main St,Online,Shipped,2.0,Facebook,4.513509678782398,208.74943080004127
ORD001718,2023-03-13 13:00:00,C95553,Desk,1.0,1450.4631697709963,955 Main St,Debit Card,Shipped,9.0,Instagram,3.1256609616322173,1450.4631697709963
ORD001719,2023-03-13 14:00:00,C40707,Laptop,,303.4382324308806,352 Main St,Online,Shipped,5.0,Google,3.4139971798868034,303.4382324308806
ORD001720,2023-03-13 15:00:00,C49110,Laptop,5.0,989.6439611800605,112 Main St,Gift Card,Delivered,9.0,Instagram,1.359775485019338,4948.219805900302
ORD001721,2023-03-13 16:00:00,C71788,Chair,5.0,405.90897068144915,398 Main St,Debit Card,Shipped,8.0,Google,2.2380358350489264,2029.5448534072457
ORD001722,2023-03-13 17:00:00,C92879,Chair,2.0,1090.464004840377,175 Main St,Online,Shipped,6.0,Email,2.706941346688378,2180.928009680754
ORD001723,2023-03-13 18:00:00,C48827,Phone,4.0,1176.3909824984075,150 Main St,Cash,Shipped,1.0,Referral,2.655638093744078,4705.56392999363
ORD001724,2023-03-13 19:00:00,C15655,Printer,4.0,1026.4586069215775,886 Main St,Debit Card,Cancelled,,Email,4.113137464713832,4105.83442768631
ORD001725,2023-03-13 20:00:00,C54859,Tablet,5.0,941.0242173700292,248 Main St,Debit Card,Shipped,1.0,Instagram,2.129289589960032,4705.121086850146
ORD001726,2023-03-13 21:00:00,C63625,Desk,4.0,1344.080186230417,830 Main St,Cash,Shipped,7.0,Referral,1.728437049372264,5376.320744921668
ORD001727,2023-03-13 22:00:00,C62098,Laptop,5.0,164.00873093514917,221 Main St,Debit Card,Delivered,8.0,Instagram,,820.0436546757459
ORD001728,2023-03-13 23:00:00,C25251,Chair,2.0,529.826410381283,310 Main St,Online,Delivered,8.0,Referral,3.46005943346833,1059.652820762566
ORD001729,2023-03-14 00:00:00,C10526,Tablet,5.0,410.01684546472666,379 Main St,Debit Card,Shipped,7.0,Referral,1.4863332283449635,2050.084227323633
ORD001730,2023-03-14 01:00:00,C78760,Desk,4.0,1482.6202449948612,637 Main St,Online,Shipped,2.0,Instagram,,5930.480979979445
ORD001731,2023-03-14 02:00:00,C57837,Chair,4.0,614.6151805169666,784 Main St,Cash,Delivered,,Instagram,4.670596320087435,2458.4607220678663
ORD001732,2023-03-14 03:00:00,C21536,Chair,5.0,1112.2884138985783,255 Main St,Credit Card,Pending,,Referral,1.3185479884533362,5561.442069492891
ORD001733,2023-03-14 04:00:00,C38541,Laptop,5.0,1042.8514876274567,337 Main St,Cash,Delivered,5.0,Referral,4.591467727768,5214.257438137283
ORD001734,2023-03-14 05:00:00,C89083,Laptop,5.0,3253.4616632888406,475 Main St,Online,Returned,9.0,Instagram,2.5968594975456445,16267.308316444203
ORD001735,2023-03-14 06:00:00,C61027,Chair,3.0,396.5466363067494,181 Main St,Gift Card,Cancelled,,Instagram,3.6122236319802683,1189.6399089202482
ORD001736,2023-03-14 07:00:00,C44531,Monitor,4.0,457.8626171518994,591 Main St,Cash,Cancelled,8.0,Facebook,1.742458762825585,1831.4504686075977
ORD001737,2023-03-14 08:00:00,C18712,Chair,4.0,646.1345534760999,455 Main St,Gift Card,Shipped,8.0,Facebook,4.295668111309956,2584.5382139043995
ORD001738,2023-03-14 09:00:00,C75455,Tablet,3.0,389.77134519326387,372 Main St,Gift Card,Shipped,,Facebook,,1169.3140355797916
ORD001739,2023-03-14 10:00:00,C84744,Chair,5.0,78.49464998292932,679 Main St,Online,Shipped,6.0,Email,2.5460365932596267,392.4732499146466
ORD001740,2023-03-14 11:00:00,C15109,Phone,2.0,1325.1199323704334,143 Main St,Online,Shipped,5.0,Referral,1.9521031179233055,2650.239864740867
ORD001741,2023-03-14 12:00:00,C59268,Printer,5.0,1450.1342555022818,672 Main St,Credit Card,Delivered,2.0,Google,4.350023830747747,7250.671277511409
ORD001742,2023-03-14 13:00:00,C64615,Phone,5.0,545.2770611957735,222 Main St,Debit Card,Shipped,4.0,Email,4.433343254595518,2726.3853059788676
ORD001743,2023-03-14 14:00:00,C92503,Phone,3.0,540.8349751669357,448 Main St,Cash,Delivered,7.0,Referral,2.488115557480925,1622.504925500807
ORD001744,2023-03-14 15:00:00,C39759,Monitor,4.0,60.28312852283793,807 Main St,Online,Shipped,,Google,2.2295138840170945,241.1325140913517
ORD001745,2023-03-14 16:00:00,C95708,Monitor,5.0,1036.3634980790425,429 Main St,Cash,Shipped,9.0,Facebook,4.094261500780661,5181.817490395213
ORD001746,2023-03-14 17:00:00,C70112,Chair,4.0,1246.8878488355117,508 Main St,Gift Card,Returned,,Google,4.514047887245004,4987.551395342047
ORD001747,2023-03-14 18:00:00,C36589,Phone,1.0,262.5820355220046,422 Main St,Debit Card,Shipped,5.0,Instagram,3.4960799764562553,262.5820355220046
ORD001748,2023-03-14 19:00:00,C40015,Monitor,4.0,281.51620658236857,210 Main St,Credit Card,Shipped,7.0,Instagram,4.709614702916413,1126.0648263294743
ORD001749,2023-03-14 20:00:00,C39009,Laptop,2.0,1195.6207124585846,869 Main St,Cash,Shipped,8.0,Referral,2.5321752514003344,2391.2414249171693
ORD001750,2023-03-14 21:00:00,C93309,Chair,2.0,943.6215851135098,188 Main St,Debit Card,Pending,2.0,Email,1.607545608069449,1887.2431702270196
ORD001751,2023-03-14 22:00:00,C72046,Tablet,5.0,115.04780856018967,532 Main St,Credit Card,Shipped,4.0,Facebook,1.7185719292681654,575.2390428009484
ORD001752,2023-03-14 23:00:00,C36143,Printer,4.0,952.6931361703084,809 Main St,Cash,Delivered,,Referral,3.67932780918888,3810.7725446812337
ORD001753,2023-03-15 00:00:00,C16154,Desk,5.0,497.9306981234608,893 Main St,Debit Card,Shipped,4.0,Facebook,2.630105692314466,2489.6534906173038
ORD001754,2023-03-15 01:00:00,C31804,Chair,3.0,584.6514754327267,811 Main St,Online,Delivered,6.0,Instagram,1.6252583933672708,1753.95442629818
ORD001755,2023-03-15 02:00:00,C51688,Desk,2.0,1166.1105565304763,198 Main St,Cash,Shipped,6.0,Email,,2332.2211130609526
ORD001756,2023-03-15 03:00:00,C74288,Phone,5.0,1225.8560293752853,638 Main St,Debit Card,Cancelled,2.0,Email,,6129.280146876426
ORD001757,2023-03-15 04:00:00,C61195,Printer,3.0,630.5171089177544,700 Main St,Credit Card,Pending,4.0,Instagram,1.4857810678485457,1891.5513267532633
ORD001758,2023-03-15 05:00:00,C30581,Desk,5.0,1423.3717572092144,245 Main St,Debit Card,Cancelled,,Google,1.013769995777639,7116.858786046072
ORD001759,2023-03-15 06:00:00,C62648,Phone,4.0,639.3709410305047,793 Main St,Online,Cancelled,1.0,Email,,2557.483764122019
ORD001760,2023-03-15 07:00:00,C40087,Laptop,4.0,1169.1622510836594,356 Main St,Cash,Delivered,2.0,Google,2.219444763112343,4676.6490043346375
ORD001761,2023-03-15 08:00:00,C59930,Desk,4.0,751.6220336181756,288 Main St,Cash,Cancelled,3.0,Facebook,1.8859925813719451,3006.4881344727023
ORD001762,2023-03-15 09:00:00,C42981,Printer,4.0,1351.4218734570218,339 Main St,Cash,Shipped,5.0,Email,,5405.687493828087
ORD001763,2023-03-15 10:00:00,C79298,Chair,1.0,1366.253803292759,970 Main St,Online,Delivered,8.0,Instagram,4.413610888723513,1366.253803292759
ORD001764,2023-03-15 11:00:00,C56167,Phone,3.0,176.7543714130716,998 Main St,Credit Card,Shipped,,Google,,530.2631142392148
ORD001765,2023-03-15 12:00:00,C85304,Chair,,1407.9153303998273,602 Main St,Cash,Shipped,3.0,Facebook,2.0179310163941264,1407.9153303998273
ORD001766,2023-03-15 13:00:00,C53408,Printer,4.0,1247.0255202046028,807 Main St,Credit Card,Shipped,6.0,Facebook,4.446546493417235,4988.102080818411
ORD001767,2023-03-15 14:00:00,C49499,Monitor,1.0,1197.400535753367,908 Main St,Debit Card,Shipped,7.0,Email,,1197.400535753367
ORD001768,2023-03-15 15:00:00,C62269,Phone,,341.32144254400754,776 Main St,Credit Card,Shipped,6.0,Email,2.5247632118409875,341.32144254400754
ORD001769,2023-03-15 16:00:00,C48559,Desk,,1217.422852694264,918 Main St,Credit Card,Cancelled,6.0,Referral,3.418904478531896,1217.422852694264
ORD001770,2023-03-15 17:00:00,C84319,Phone,4.0,1282.6924652933033,370 Main St,Cash,Shipped,1.0,Referral,,5130.769861173213
ORD001771,2023-03-15 18:00:00,C58787,Chair,2.0,469.26798495851887,619 Main St,Gift Card,Shipped,3.0,Email,3.375319496460569,938.5359699170377
ORD001772,2023-03-15 19:00:00,C45488,Laptop,2.0,1430.7771136253693,649 Main St,Gift Card,Cancelled,7.0,Referral,4.680981782891223,2861.5542272507387
ORD001773,2023-03-15 20:00:00,C84441,Phone,5.0,122.29721227878817,213 Main St,Online,Shipped,4.0,Instagram,3.5120712239962146,611.4860613939409
ORD001774,2023-03-15 21:00:00,C84663,Desk,4.0,267.3684172083525,438 Main St,Online,Cancelled,4.0,Instagram,4.514322850502306,1069.47366883341
ORD001775,2023-03-15 22:00:00,C32431,Monitor,3.0,829.4926501746958,667 Main St,Gift Card,Delivered,7.0,Referral,3.347833740615494,2488.477950524087
